LANG_ID,C_ID,PLANT_ID,WH_ID,PARTNER_TYP,PARTNER_CODE,PARTNER_NM,ADD_1,ADD_2,Zone ,COUNTRY,STATE,PH_NO,FX_NO,MAIL_ID,REF_TXT,LOCATION,LATITUDE,LONGITUDE,ST_TYP_ID,ST_BIN,STATUS_ID,Isdeleted,CTD_BY,CTD_ON,UTD_BY,UTD_ON
EN,1000,1001,110,2,102,Shuwaik Showroom,"Shuwaikh Industrial 2, Street 26",,,KUWAIT,,,,,,,,,,,1,0,admin,,,
EN,1000,1001,110,2,103,Alrai Showroom,"Al Rai, Hamad Rashed Al Alban St",,,KUWAIT,,,,,,,,,,,1,0,admin,,,
EN,1000,1001,110,2,107,Egaila Showroom,"89 Mall, Egaila",,,KUWAIT,,,,,,,,,,,1,0,admin,,,
EN,1000,1001,110,2,109,Corner Store,"Al Rai, Hamad Rashed Al Alban St",,,KUWAIT,,,,,,,,,,,1,0,admin,,,
EN,1000,1001,110,2,111,True Express showroom,"Al Rai, Hamad Rashed Al Alban St",,,KUWAIT,,,,,,,,,,,1,0,admin,,,
EN,1000,1001,111,1,VFT02030,SHENGHANG FAIR DEAL CO. LTD ( YIWU CHINA ),CHINA,,,CHINA,,,,,,,,,,,1,0,admin,,,
EN,1000,1001,111,1,VFT00945,U.P.TREND GERMANY L/C01-490776,CHINA,,,CHINA,,,,,,,,,,,1,0,admin,,,
EN,1000,1001,111,1,VLT00280,ASHRAF MALHOTRA TRADING,KUWAIT,,,KUWAIT,,,,,,,,,,,1,0,admin,,,
EN,1000,1001,111,1,VCT00939,AL SHUJA TRAD. EST. CONSIGNMENT,KUWAIT,,,KUWAIT,,,,,,,,,,,1,0,admin,,,
EN,1000,1001,111,1,VFT00001,TRUE VALUE COMPANY USA,USA,,,USA,,,,,,,,,,,1,0,admin,,,
EN,1000,1001,111,1,VCT00095,CHINA HOME CONSIGNMENT,KUWAIT,,,KUWAIT,,,,,,,,,,,1,0,admin,,,
EN,1000,1001,111,1,VCT00174,FAYASEL TRADING CONSIGNMENT,KUWAIT,,,KUWAIT,,,,,,,,,,,1,0,admin,,,
EN,1000,1001,111,1,VCT01830,AL MERSAL TRADING CO. WL.L.L. (CONSIGNMENT),KUWAIT,,,KUWAIT,,,,,,,,,,,1,0,admin,,,
EN,1000,1001,111,1,VFT02130,"ORGILL, INC U.S.2111700604",USA,,,USA,,,,,,,,,,,1,0,admin,,,
EN,1000,1001,111,1,VCT01397,HAWAZEN AL MASEYA GEN TRD.(TOYS) CONSIGNMENT,KUWAIT,,,KUWAIT,,,,,,,,,,,1,0,admin,,,
EN,1000,1001,111,1,VCT01418,HAMOUD R.AL OMAR GEN.TRD CONSIGNMENT,KUWAIT,,,KUWAIT,,,,,,,,,,,1,0,admin,,,
EN,1000,1001,111,1,VCT01347,MOHSEN KUWAIT EST. CONSIGNMENT,KUWAIT,,,KUWAIT,,,,,,,,,,,1,0,admin,,,
EN,1000,1001,111,1,VFT01696,WENKO ( TRUE VALUE USA ),USA,,,USA,,,,,,,,,,,1,0,admin,,,
EN,1000,1001,111,1,VCT00508,BAGHLI & AL ARBASH INTL. CO .W.L.L. . CONSIGNMENT,KUWAIT,,,KUWAIT,,,,,,,,,,,1,0,admin,,,
EN,1000,1001,111,1,VLT01869,AL OTHMAN & AL BISHER TRADING CO.WL.L.L.,KUWAIT,,,KUWAIT,,,,,,,,,,,1,0,admin,,,
EN,1000,1001,111,1,VFC02716,MIK INTERNATIONAL TRADING FZE,UAE,,,UAE,,,,,,,,,,,1,0,admin,,,
EN,1000,1001,111,1,VLT00078,MARKET VISION TRADING COMPANY,KUWAIT,,,KUWAIT,,,,,,,,,,,1,0,admin,,,
EN,1000,1001,111,1,VFT00575,EUROEAN TRADE CENTRE (ETC),ITALY,,,ITALY,,,,,,,,,,,1,0,admin,,,
EN,1000,1001,111,1,VLT00757,AL OTHMAN & AL BISHER TRDNG,KUWAIT,,,KUWAIT,,,,,,,,,,,1,0,admin,,,
EN,1000,1001,111,1,VLT00290,ALI ABDULLA AL SANEA TRAD.,KUWAIT,,,KUWAIT,,,,,,,,,,,1,0,admin,,,
EN,1000,1001,111,1,VCT02252,DALLAH GULF TRADE CO. (CONSIGNMENT),KUWAIT,,,KUWAIT,,,,,,,,,,,1,0,admin,,,
EN,1000,1001,111,1,VCT02027,WINNERS INTERNATIONAL TRADING CO. (CONSIGNMENT),KUWAIT,,,KUWAIT,,,,,,,,,,,1,0,admin,,,
EN,1000,1001,111,1,VCT01288,ANSAR AL JAZEERA GEN TRD CONSIGNMENT,KUWAIT,,,KUWAIT,,,,,,,,,,,1,0,admin,,,
EN,1000,1001,111,1,VCT01987,JASCO IMPORT & EXPORT (CONSIGNMENT),KUWAIT,,,KUWAIT,,,,,,,,,,,1,0,admin,,,
EN,1000,1001,111,1,VCT01245,HAWAZEN AL MASEYA GEN.TRD (STATIONERY)CONSIGNMENT,KUWAIT,,,KUWAIT,,,,,,,,,,,1,0,admin,,,
EN,1000,1001,111,1,VST01759,HAWAZEN AL MASEYA GEN TRD CO. (15%) STATIONERY,KUWAIT,,,KUWAIT,,,,,,,,,,,1,0,admin,,,
EN,1000,1001,111,1,VLT00098,KUWAIT AUTO PARTS IMPORTS CO.,KUWAIT,,,KUWAIT,,,,,,,,,,,1,0,admin,,,
EN,1000,1001,111,1,VFT01791,KOOPMAN ( TRUE VALUE USA ),USA,,,USA,,,,,,,,,,,1,0,admin,,,
EN,1000,1001,111,1,VCT02377,AMERICAN EAGLE IMPORT & EXPORT ESTABLISHMENT (CONSIGNMENT),KUWAIT,,,KUWAIT,,,,,,,,,,,1,0,admin,,,
EN,1000,1001,111,1,VFC02726,CARMEL AND SUN TRADING LLC,UAE,,,UAE,,,,,,,,,,,1,0,admin,,,
EN,1000,1001,111,1,VLT00121,JASHANMAL & PARTNERS LTD,KUWAIT,,,KUWAIT,,,,,,,,,,,1,0,admin,,,
EN,1000,1001,111,1,VFC02680,YLIADES S.A.S.,FRANCE,,,FRANCE,,,,,,,,,,,1,0,admin,,,
EN,1000,1001,111,1,VLT01874,U MARK ELECTRONICS & ELECTRICAL APPLIANCE,KUWAIT,,,KUWAIT,,,,,,,,,,,1,0,admin,,,
EN,1000,1001,111,1,VCT02218,SMART CHOICE GEN. TRAD CO. WLL (CONSIGNMENT),KUWAIT,,,KUWAIT,,,,,,,,,,,1,0,admin,,,
EN,1000,1001,111,1,VCT02186,REGENT CENTER CO. (CONSIGNMENT),KUWAIT,,,KUWAIT,,,,,,,,,,,1,0,admin,,,
EN,1000,1001,111,1,VFT02174,QUANZHOU XIEXING LIGHT INDUSTRY CO. (gardening),CHINA,,,CHINA,,,,,,,,,,,1,0,admin,,,
EN,1000,1001,111,1,VLT00306,GULF TRADING&REFRIGERATING CO.,KUWAIT,,,KUWAIT,,,,,,,,,,,1,0,admin,,,
EN,1000,1001,111,1,VCT01934,AL SADIQ SHOPPING CENTRE (CONSIGNMENT),KUWAIT,,,KUWAIT,,,,,,,,,,,1,0,admin,,,
EN,1000,1001,111,1,VFT01167,"NEW OCEAN INDUSTRIAL(picture,bowl) L/C 06/824995",CHINA,,,CHINA,,,,,,,,,,,1,0,admin,,,
EN,1000,1001,111,1,VLT00644,MARAFIE SONS CO. CLEANING EQUP (AL RAYADH GROUP),KUWAIT,,,KUWAIT,,,,,,,,,,,1,0,admin,,,
EN,1000,1001,111,1,VCT02473,AL GHANNAM INTERNATIONAL UNITED CO (CONSIGNMENT),KUWAIT,,,KUWAIT,,,,,,,,,,,1,0,admin,,,
EN,1000,1001,111,1,VCT02587,ROYAL HOUSE (CONSIGNMENT),KUWAIT,,,KUWAIT,,,,,,,,,,,1,0,admin,,,
EN,1000,1001,111,1,VLT01126,LONG ARM CO. FOR GENERAL TRAIDNG & CONTRACTING,KUWAIT,,,KUWAIT,,,,,,,,,,,1,0,admin,,,
EN,1000,1001,111,1,VLT00080,BLACK & DECKER (OVERSEAS)DUBAI,KUWAIT,,,KUWAIT,,,,,,,,,,,1,0,admin,,,
EN,1000,1001,111,1,VLT01753,CATALYST GENERAL TRADING CO.,KUWAIT,,,KUWAIT,,,,,,,,,,,1,0,admin,,,
EN,1000,1001,111,1,VFT02307,GOODWILL (TIANJIN) TRADING COMPANY LIMITED,CHINA,,,CHINA,,,,,,,,,,,1,0,admin,,,
EN,1000,1001,111,1,VFT01306,SAEED M.M. HUSSAIN (TEEM TRADING),CHINA,,,CHINA,,,,,,,,,,,1,0,admin,,,
EN,1000,1001,111,1,VFT01197,SUCESSTIME(sleeping bag.rain suit)L/C GB/IMLC/03/07835,CHINA,,,CHINA,,,,,,,,,,,1,0,admin,,,
EN,1000,1001,111,1,VCT01700,AL MOBADLAT INTERNATIONAL TRADING (CONSIGNMENT),KUWAIT,,,KUWAIT,,,,,,,,,,,1,0,admin,,,
EN,1000,1001,111,1,VFT02035,DO IT BEST CORP,USA,,,USA,,,,,,,,,,,1,0,admin,,,
EN,1000,1001,111,1,VFT02179,JIANGXI PROVINCE YIFENG ARTS AND CRAFT CO. LTD,CHINA,,,CHINA,,,,,,,,,,,1,0,admin,,,
EN,1000,1001,111,1,VLT00319,SULTAN FURNISHING CO.,KUWAIT,,,KUWAIT,,,,,,,,,,,1,0,admin,,,
EN,1000,1001,111,1,VCT00482,MADAM CONSIGNMENT,KUWAIT,,,KUWAIT,,,,,,,,,,,1,0,admin,,,
EN,1000,1001,111,1,VCT02063,AL AHLIYA FODDER CO. (CONSIGNMENT),KUWAIT,,,KUWAIT,,,,,,,,,,,1,0,admin,,,
EN,1000,1001,111,1,VFT01450,FANG DA INTERNATIONAL DEVELOPMENT LIMITED,CHINA,,,CHINA,,,,,,,,,,,1,0,admin,,,
EN,1000,1001,111,1,VFC02679,SIMLA N.V.,BELGIUM,,,BELGIUM,,,,,,,,,,,1,0,admin,,,
EN,1000,1001,111,1,VCT01352,MEASUREMENT CENTER CONSIGNMENT,KUWAIT,,,KUWAIT,,,,,,,,,,,1,0,admin,,,
EN,1000,1001,111,1,VCT00885,JASSIM SHABAN & SONS CO. CONSIGNMENT,KUWAIT,,,KUWAIT,,,,,,,,,,,1,0,admin,,,
EN,1000,1001,111,1,VFC02719,ASSEMBLY BRANDS DBA W&P,USA,,,USA,,,,,,,,,,,1,0,admin,,,
EN,1000,1001,111,1,VFC02737,COOEE DESIGN AB,SWEDEN,,,SWEDEN,,,,,,,,,,,1,0,admin,,,
EN,1000,1001,111,1,VFC02772,SELFIE CORNER (E.T.C),UK,,,UK,,,,,,,,,,,1,0,admin,,,
EN,1000,1001,111,1,VCT01775,AL MIRJAN INTERNATIONAL COMPANY (CONSIGNMENT),KUWAIT,,,KUWAIT,,,,,,,,,,,1,0,admin,,,
EN,1000,1001,111,1,VCT02600,M & H FACTORY (CONSIGNMENT),KUWAIT,,,KUWAIT,,,,,,,,,,,1,0,admin,,,
EN,1000,1001,111,1,VCT01776,MOHAMMED NASER AL - HAJERY &SONS CO.LTD (CONSIGNMENT),KUWAIT,,,KUWAIT,,,,,,,,,,,1,0,admin,,,
EN,1000,1001,111,1,VCT02517,WABA INT'L COMMERCIAL CO. (CONSIGNMENT),KUWAIT,,,KUWAIT,,,,,,,,,,,1,0,admin,,,
EN,1000,1001,111,1,VFT02505,DAMING PLASTIC PRODUCTS INDUSTRIES CO. LIMITED,CHINA,,,CHINA,,,,,,,,,,,1,0,admin,,,
EN,1000,1001,111,1,VFT01762,ZHEJIANG JIAWAY ENVIRONMENT L/C 08/04226 URO 12786.40,CHINA,,,CHINA,,,,,,,,,,,1,0,admin,,,
EN,1000,1001,111,1,VFT02309,ANSAN IC VE DIS TIC PAZ LTD (TURKEY),CHINA,,,CHINA,,,,,,,,,,,1,0,admin,,,
EN,1000,1001,111,1,VFC02681,BLOMUS GMBH,GERMANY,,,GERMANY,,,,,,,,,,,1,0,admin,,,
EN,1000,1001,111,1,VFT02224,PAPSTAR GMBH,USA,,,USA,,,,,,,,,,,1,0,admin,,,
EN,1000,1001,111,1,VCC02759,PURELIVINGSHOP   (CONSIGNMENT CORNER ),KUWAIT,,,KUWAIT,,,,,,,,,,,1,0,admin,,,
EN,1000,1001,111,1,VFC02694,CHAIRS LTD,UK,,,UK,,,,,,,,,,,1,0,admin,,,
EN,1000,1001,111,1,VLT02238,AL MOBEDELAT INTERNATIONAL TRADING CO.,KUWAIT,,,KUWAIT,,,,,,,,,,,1,0,admin,,,
EN,1000,1001,111,1,VFT02140,FAIR DEAL GUANGZHOU,CHINA,,,CHINA,,,,,,,,,,,1,0,admin,,,
EN,1000,1001,111,1,VLT02033,GREEN PALACE NATIONAL GEN TRADING CO.,KUWAIT,,,KUWAIT,,,,,,,,,,,1,0,admin,,,
EN,1000,1001,111,1,VFC02685,POMAX NV,BELGIUM,,,BELGIUM,,,,,,,,,,,1,0,admin,,,
EN,1000,1001,111,1,VCT02451,ASHKANANI INTERNATIONAL (CONSIGNMENT),KUWAIT,,,KUWAIT,,,,,,,,,,,1,0,admin,,,
EN,1000,1001,111,1,VFT02760,JIEYANG JINCHENGTAI HARDWARE PRODUCTS CO. LTD.,CHINA,,,CHINA,,,,,,,,,,,1,0,admin,,,
EN,1000,1001,111,1,VLT01198,DEWALT TRADING(OVERSEAS) DUBAI,KUWAIT,,,KUWAIT,,,,,,,,,,,1,0,admin,,,
EN,1000,1001,111,1,VFT01093,"DALIANEVERTRUST(pavalion,umbrla) L/C 2110213512",CHINA,,,CHINA,,,,,,,,,,,1,0,admin,,,
EN,1000,1001,111,1,VLT01580,WINNERS INTERNATIONAL TRADING CO.,KUWAIT,,,KUWAIT,,,,,,,,,,,1,0,admin,,,
EN,1000,1001,111,1,VFC02688,BROSTE COPENHAGEN A/S,DENMARK,,,DENMARK,,,,,,,,,,,1,0,admin,,,
EN,1000,1001,111,1,VFC02766,BOMSHBEE,CHINA,,,CHINA,,,,,,,,,,,1,0,admin,,,
EN,1000,1001,111,1,VST00334,BIN DAWOOD SUPERSTORE,KUWAIT,,,KUWAIT,,,,,,,,,,,1,0,admin,,,
EN,1000,1001,111,1,VFT01913,FUSHION HOUSEWARE PRODUCTS COMPANY LIMITED,CHINA,,,CHINA,,,,,,,,,,,1,0,admin,,,
EN,1000,1001,111,1,VLT02425,SULTAN FURNISHING CO. LTD  (CLOTHES),KUWAIT,,,KUWAIT,,,,,,,,,,,1,0,admin,,,
EN,1000,1001,111,1,VFT02394,CHAOZHOU CHUANGXIN CERAMIC LIMITED,CHINA,,,CHINA,,,,,,,,,,,1,0,admin,,,
EN,1000,1001,111,1,VCT02295,AL SABAH & KOHLI (CONSIGNMENT),KUWAIT,,,KUWAIT,,,,,,,,,,,1,0,admin,,,
EN,1000,1001,111,1,VCT00304,KUWAIT ALUMINIUM & INDUST.CO.,KUWAIT,,,KUWAIT,,,,,,,,,,,1,0,admin,,,
EN,1000,1001,111,1,VFC02775,PLATEX CORNER (E.T.C.),FRANCE,,,FRANCE,,,,,,,,,,,1,0,admin,,,
EN,1000,1001,111,1,VFT01993,AL JOUD PLASTIC COMPANY L.L.C.,UAE,,,UAE,,,,,,,,,,,1,0,admin,,,
EN,1000,1001,111,1,VFT01854,PARTY CENTRE,UAE,,,UAE,,,,,,,,,,,1,0,admin,,,
EN,1000,1001,111,1,VCT02471,DOMINO TRADING CO. LTD. (CONSIGNMENT),KUWAIT,,,KUWAIT,,,,,,,,,,,1,0,admin,,,
EN,1000,1001,111,1,VFT01072,LU KUANG TAIWAN (wire shelf) L/C 07/01591,TAIWAN,,,TAIWAN,,,,,,,,,,,1,0,admin,,,
EN,1000,1001,111,1,VCT01986,NASSER AL MUSALLAM CO. GEN. TRADE,KUWAIT,,,KUWAIT,,,,,,,,,,,1,0,admin,,,
EN,1000,1001,111,1,VCT02024,AL MANARA TRADING&CONT CO.(CONSIGNMENT),KUWAIT,,,KUWAIT,,,,,,,,,,,1,0,admin,,,
EN,1000,1001,111,1,VFT02332,NINGBO INNOPWER METAL PRODUCTS CO.,CHINA,,,CHINA,,,,,,,,,,,1,0,admin,,,
EN,1000,1001,111,1,VCT01616,CITY SNOOTY GEN.TRAD.CO. (CONSIGNMENT),KUWAIT,,,KUWAIT,,,,,,,,,,,1,0,admin,,,
EN,1000,1001,111,1,VFT02386,TAIZHOU BAOLI LEISURE PRODUCTS CO. LTD,CHINA,,,CHINA,,,,,,,,,,,1,0,admin,,,
EN,1000,1001,111,1,VFT01229,TAIZHOU ZHONGTIAN (plastic bin)AGNST PM,CHINA,,,CHINA,,,,,,,,,,,1,0,admin,,,
EN,1000,1001,111,1,VFC02684,ATHEZZA INTERNATIONAL,FRANCE,,,FRANCE,,,,,,,,,,,1,0,admin,,,
EN,1000,1001,111,1,VFT02137,MEIZHOU LIANSHUNCHANG TRADING CO. LTD.,CHINA,,,CHINA,,,,,,,,,,,1,0,admin,,,
EN,1000,1001,111,1,VCT00181,ALWAN AL KUWAIT CONST & CONSIG,KUWAIT,,,KUWAIT,,,,,,,,,,,1,0,admin,,,
EN,1000,1001,111,1,VFT02611,LINDON CO. LTD,CHINA,,,CHINA,,,,,,,,,,,1,0,admin,,,
EN,1000,1001,111,1,VFT02254,RENHENG (HONGKONG) HOME ACCESSORIES CO LTD.,CHINA,,,CHINA,,,,,,,,,,,1,0,admin,,,
EN,1000,1001,111,1,VFT02144,GUANGDONG ZHENTONG CERAIMCS CO. LTD,CHINA,,,CHINA,,,,,,,,,,,1,0,admin,,,
EN,1000,1001,111,1,VFT02185,GUANGDONG XINGTAIYI PORCELAIN CO. LTD.,CHINA,,,CHINA,,,,,,,,,,,1,0,admin,,,
EN,1000,1001,111,1,VFC02697,HOCK DESIGN E.K.,GERMANY,,,GERMANY,,,,,,,,,,,1,0,admin,,,
EN,1000,1001,111,1,VCT02167,"COMPULIGHT ELECTRICALS & ELECTRONICS CO, (CONSIGNMENT)",KUWAIT,,,KUWAIT,,,,,,,,,,,1,0,admin,,,
EN,1000,1001,111,1,VFC02674,HOFF INTERIER GMBH &CO KG,GERMANY,,,GERMANY,,,,,,,,,,,1,0,admin,,,
EN,1000,1001,111,1,VLT00371,ALI ABDUL WAHAB AL MUTAWA,KUWAIT,,,KUWAIT,,,,,,,,,,,1,0,admin,,,
EN,1000,1001,111,1,VFC02717,MY LITTLE DAY,FRANCE,,,FRANCE,,,,,,,,,,,1,0,admin,,,
EN,1000,1001,111,1,VCT02645,MADAM DANAH AL OSAIMI (CONSIGNMENT),KUWAIT,,,KUWAIT,,,,,,,,,,,1,0,admin,,,
EN,1000,1001,111,1,VCT02287,ALMUAWAD GOLBAL COMPANY FOR GENERAL TRADING (CONSIGNMENT),KUWAIT,,,KUWAIT,,,,,,,,,,,1,0,admin,,,
EN,1000,1001,111,1,VOB00001,Opening Balance Vendor,USA,,,USA,,,,,,,,,,,1,0,admin,,,
EN,1000,1001,111,1,VCT02002,BAHITA CO. (CONSIGNMENT),KUWAIT,,,KUWAIT,,,,,,,,,,,1,0,admin,,,
EN,1000,1001,111,1,VFT02247,ZHUHAI SHICHANG METALS LTD.,CHINA,,,CHINA,,,,,,,,,,,1,0,admin,,,
EN,1000,1001,111,1,VLT01238,THE BED SHOP,KUWAIT,,,KUWAIT,,,,,,,,,,,1,0,admin,,,
EN,1000,1001,111,1,VCT02221,SOLVIN INTERNATIONAL GEN. TRDNG & CONT. (CONSIGNMENT),KUWAIT,,,KUWAIT,,,,,,,,,,,1,0,admin,,,
EN,1000,1001,111,1,VLT00281,MOHAMMED A.SUHAIB & SONS,KUWAIT,,,KUWAIT,,,,,,,,,,,1,0,admin,,,
EN,1000,1001,111,1,VCT01000,APEX TECHNOLOGY MARKETING CONS,KUWAIT,,,KUWAIT,,,,,,,,,,,1,0,admin,,,
EN,1000,1001,111,1,VCT02595,AL FAHAD TRADING & INDUSTRIAL EST. (consignment),KUWAIT,,,KUWAIT,,,,,,,,,,,1,0,admin,,,
EN,1000,1001,111,1,VFT01186,HOMEWORK LLC (tools) DUBAI,CHINA,,,CHINA,,,,,,,,,,,1,0,admin,,,
EN,1000,1001,111,1,VLT01637,RAJA COMPANY (W.L.L.),KUWAIT,,,KUWAIT,,,,,,,,,,,1,0,admin,,,
EN,1000,1001,111,1,VFC02698,XL BVBA,BELGIUM,,,BELGIUM,,,,,,,,,,,1,0,admin,,,
EN,1000,1001,111,1,VFC02695,BEBEL,FRANCE,,,FRANCE,,,,,,,,,,,1,0,admin,,,
EN,1000,1001,111,1,VFT02136,SHENZHEN GAIN BELONG IMPORT & EXPORT CO. LIMITED,CHINA,,,CHINA,,,,,,,,,,,1,0,admin,,,
EN,1000,1001,111,1,VFC02682,TRIVIUM LONDON LIMITED,UK,,,UK,,,,,,,,,,,1,0,admin,,,
EN,1000,1001,111,1,VCT02015,BASIC GENERAL TRADING & CONTRACTING CO. (CONSIGNMENT),KUWAIT,,,KUWAIT,,,,,,,,,,,1,0,admin,,,
EN,1000,1001,111,1,VFT01997,RAINBOW PLAY SYSTEMS INC.,USA,,,USA,,,,,,,,,,,1,0,admin,,,
EN,1000,1001,111,1,VFT01729,GUANGZHOU UNITY TRADE LINKS CO. LTD ( YANG KAI GUO),CHINA,,,CHINA,,,,,,,,,,,1,0,admin,,,
EN,1000,1001,111,1,VFT02325,HONG KONG TOWIN CERAMICS CO LTD,CHINA,,,CHINA,,,,,,,,,,,1,0,admin,,,
EN,1000,1001,111,1,VCT00388,VISION INTERNATIONAL COSIGNMEN,KUWAIT,,,KUWAIT,,,,,,,,,,,1,0,admin,,,
EN,1000,1001,111,1,VLT00303,RTC ELECTRONICS CO. CREDIT,KUWAIT,,,KUWAIT,,,,,,,,,,,1,0,admin,,,
EN,1000,1001,111,1,VFT02328,YANG JIANG BOLEEFUN HOUSEWARES CO LTD,CHINA,,,CHINA,,,,,,,,,,,1,0,admin,,,
EN,1000,1001,111,1,VFT01815,SUN SIGHT LIMITED,CHINA,,,CHINA,,,,,,,,,,,1,0,admin,,,
EN,1000,1001,111,1,VFC02683,CADES SASU,FRANCE,,,FRANCE,,,,,,,,,,,1,0,admin,,,
EN,1000,1001,111,1,VLT02395,DAKHEEL AL JASSAR ELECTRICAL INDUSTRIIES CO.,KUWAIT,,,KUWAIT,,,,,,,,,,,1,0,admin,,,
EN,1000,1001,111,1,VFT02116,IRAK DIS TICARET LTD. STI (IRAK PLASTICS),CHINA,,,CHINA,,,,,,,,,,,1,0,admin,,,
EN,1000,1001,111,1,VFC02765,BLOOMINGVILLE,DENMARK,,,DENMARK,,,,,,,,,,,1,0,admin,,,
EN,1000,1001,111,1,VCT00737,HISHAM I. AL MATARI. CONSIGNM,KUWAIT,,,KUWAIT,,,,,,,,,,,1,0,admin,,,
EN,1000,1001,111,1,VLT00700,GULF RENAISSANCE EST.,KUWAIT,,,KUWAIT,,,,,,,,,,,1,0,admin,,,
